SHA-1 Value, 					 			-frms, -numtl, -scrsig, -rc,     			-tarb, -lqp 0, -iper,            			-slcmd 0,-slcnum 0, -thread,     			-ltr, -db, -slcsize 0 
 7066ba9343818b4e37010b4015dec2269b72aad1,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  8,  1,  2,  1500,
 dbdf6f4486fbd04e1270d0a4a04cf52df244cb28,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  8,  0,  0,  1500,
 dbdf6f4486fbd04e1270d0a4a04cf52df244cb28,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  8,  0,  1,  1500,
 dbdf6f4486fbd04e1270d0a4a04cf52df244cb28,  -1 ,  1,  0,  -1,  256,  40,  -1,  2,  0,  8,  0,  2,  1500,
 fb6574467b2b8e97fd004aca27d63525912ef104,  -1 ,  1,  0,  -1,  256,  40,  -1,  3,  0,  1,  0,  0,  1500,
 fb6574467b2b8e97fd004aca27d63525912ef104,  -1 ,  1,  0,  -1,  256,  40,  -1,  3,  0,  1,  0,  1,  1500,
 fb6574467b2b8e97fd004aca27d63525912ef104,  -1 ,  1,  0,  -1,  256,  40,  -1,  3,  0,  1,  0,  2,  1500,
 fb6574467b2b8e97fd004aca27d63525912ef104,  -1 ,  1,  0,  -1,  256,  40,  -1,  3,  0,  2,  0,  0,  1500,
 fb6574467b2b8e97fd004aca27d63525912ef104,  -1 ,  1,  0,  -1,  256,  40,  -1,  3,  0,  2,  0,  1,  1500,
 fb6574467b2b8e97fd004aca27d63525912ef104,  -1 ,  1,  0,  -1,  256,  40,  -1,  3,  0,  2,  0,  2,  1500,
 fb6574467b2b8e97fd004aca27d63525912ef104,  -1 ,  1,  0,  -1,  256,  40,  -1,  3,  0,  4,  0,  0,  1500,
 fb6574467b2b8e97fd004aca27d63525912ef104,  -1 ,  1,  0,  -1,  256,  40,  -1,  3,  0,  4,  0,  1,  1500,
 fb6574467b2b8e97fd004aca27d63525912ef104,  -1 ,  1,  0,  -1,  256,  40,  -1,  3,  0,  4,  0,  2,  1500,
 fb6574467b2b8e97fd004aca27d63525912ef104,  -1 ,  1,  0,  -1,  256,  40,  -1,  3,  0,  8,  0,  0,  1500,
 fb6574467b2b8e97fd004aca27d63525912ef104,  -1 ,  1,  0,  -1,  256,  40,  -1,  3,  0,  8,  0,  1,  1500,
 fb6574467b2b8e97fd004aca27d63525912ef104,  -1 ,  1,  0,  -1,  256,  40,  -1,  3,  0,  8,  0,  2,  1500,
 24e43c94b7ad3f4990a20ecf8b03525ad779efb7,  -1 ,  1,  0,  -1,  256,  40,  30,  0,  0,  1,  1,  0,  1500,
 24e43c94b7ad3f4990a20ecf8b03525ad779efb7,  -1 ,  1,  0,  -1,  256,  40,  30,  0,  0,  1,  1,  1,  1500,
 24e43c94b7ad3f4990a20ecf8b03525ad779efb7,  -1 ,  1,  0,  -1,  256,  40,  30,  0,  0,  1,  1,  2,  1500,
 4773bc90d924acaad7e5a8e7f87a7fe3f3d46aa5,  -1 ,  1,  0,  -1,  256,  40,  30,  0,  0,  1,  0,  0,  1500,
 4773bc90d924acaad7e5a8e7f87a7fe3f3d46aa5,  -1 ,  1,  0,  -1,  256,  40,  30,  0,  0,  1,  0,  1,  1500,
 4773bc90d924acaad7e5a8e7f87a7fe3f3d46aa5,  -1 ,  1,  0,  -1,  256,  40,  30,  0,  0,  1,  0,  2,  1500,
 714e4e943696ab4abcca3b6e0c47d31583c8ba93,  -1 ,  1,  0,  -1,  256,  40,  30,  1,  4,  1,  1,  0,  1500,
 714e4e943696ab4abcca3b6e0c47d31583c8ba93,  -1 ,  1,  0,  -1,  256,  40,  30,  1,  4,  1,  1,  1,  1500,
